NR;Geschlecht;Alter;Nielsen;Bundesland;Arbeitsstatus;Kinder im Haushalt (<18);Familienstand;Haushaltsgröße;Haushaltsnettoeinkommen;Höchster Bildungsabschluss;Stadt;Urban (>100k Einw.);PLZ;Land;Platform;Beantwortungsdauer in Sek.;Beantwortungszeit;1. <p>Würdest du sagen, dass du generell glücklich bist?</p> (in ?);2. <p>Haben sich deine seelischen Belastungen in den letzten Jahren (z.B. durch Corona, Quarantäne und Isolation) eher verschlimmert oder verbessert?</p> (in ?);3. <p>Redest du mit anderen über deine seelischen Belastungen?</p>;"4. <p>Wie sehr stimmst du der folgenden Aussage zu: ""Reden hilft dabei, seelische Belastungen zu reduzieren""?</p> (in ?)";5. <p>Kannst du dir vorstellen, Hilfsangebote für seelische Belastungen (Therapie, Beratung) wahrzunehmen?</p>;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Therapie;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Coaching;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Beratung (z.B. psychologische Hilfe);6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Telefonische Beratung (z.B. Telefonseelsorge, Nummer gegen Kummer);6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Online-Beratung;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Krisenanlaufstellen;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Selbsthilfegruppen;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Freunde und Familie;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Tagebuch;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Ärztin oder Arzt;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:freetext;7. <p>Warum hast du bisher keine Hilfsangebote für seelische Belastungen (Psychotherapie, Beratungen) wahrgenommen?</p>:Ich habe mich bisher nicht getraut;7. <p>Warum hast du bisher keine Hilfsangebote für seelische Belastungen (Psychotherapie, Beratungen) wahrgenommen?</p>:Ich weiß nicht, wo ich mich informieren soll;7. <p>Warum hast du bisher keine Hilfsangebote für seelische Belastungen (Psychotherapie, Beratungen) wahrgenommen?</p>:Ich erhalte keinen Platz, der von der gesetzlichen Krankenkasse übernommen wird;7. <p>Warum hast du bisher keine Hilfsangebote für seelische Belastungen (Psychotherapie, Beratungen) wahrgenommen?</p>:Ich kann mir private Hilfsangebote nicht leisten;7. <p>Warum hast du bisher keine Hilfsangebote für seelische Belastungen (Psychotherapie, Beratungen) wahrgenommen?</p>:Ich halte meine seelischen Belastungen für nicht stark genug;7. <p>Warum hast du bisher keine Hilfsangebote für seelische Belastungen (Psychotherapie, Beratungen) wahrgenommen?</p>:freetext;8. <p>Wie leicht fällt es dir, über deine eigene seelische Belastung mit anderen zu sprechen?</p> (in ?);9. <p>Inwiefern stimmst du den folgenden Aussage zu: </p>:“Meine Eltern oder Sorgeberechtigten haben in meiner Kindheit/Jugend mit mir über seelische Belastungen gesprochen”?;9. <p>Inwiefern stimmst du den folgenden Aussage zu: </p>:“Meine Freunde und Freundinnen haben in meiner Kindheit/Jugend mit mir über seelische Belastungen gesprochen”?;9. <p>Inwiefern stimmst du den folgenden Aussage zu: </p>:“Ich würde mir wünschen, dass in meiner Familie offener mit seelischen Belastungen umgegangen wird.”;9. <p>Inwiefern stimmst du den folgenden Aussage zu: </p>:“Ich würde mir wünschen, dass in meiner Partnerschaft offener mit seelischen Belastungen umgegangen wird.”;9. <p>Inwiefern stimmst du den folgenden Aussage zu: </p>:“Ich würde mir wünschen, dass in der Gesellschaft offener mit seelischen Belastungen umgegangen wird.”;10. Immer mehr Menschen nutzen Online-Banking. Dies ist eine Kontrollfrage. Bitte wählen Sie die zweite Antwort.;11. <p>Könntest du dir vorstellen, ein Mental Health Angebot (Hilfe für seelische Belastung) im Internet zu nutzen?</p> (in ?);12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:Niemanden;12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:Nur meinen engsten Vertrauten, z.B. Partner/Partnerin;12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:Meinem engeren Umfeld (Familie, Freunde);12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:Meinem beruflichen Umfeld (Vorgesetzte, Kollegen/Kolleginnen);12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:Ich würde es reaktiv erzählen, wenn mich jemand fragt oder es sich ergibt;12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:Ich würde es aktiv kommunizieren, damit Menschen in meinem Umfeld Bescheid wissen;12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:Ich würde es öffentlich machen (z.B. soziale Medien), um anderen ein Vorbild zu sein;12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:freetext;13. <p>Wie würdest du es bewerten, wenn dir eine Person erzählt, dass sie ein Hilfsangebot für seelische Belastung in Anspruch nimmt?</p> (in ?);14. <p>Was wäre für dich negativ daran?</p>:Ich möchte es nicht wissen/ es interessiert mich nicht;14. <p>Was wäre für dich negativ daran?</p>:Ich würde die Person anders wahrnehmen als zuvor;14. <p>Was wäre für dich negativ daran?</p>:Ich würde es als unangenehm empfinden;14. <p>Was wäre für dich negativ daran?</p>:Die Person zeigt damit Schwäche;14. <p>Was wäre für dich negativ daran?</p>:freetext;15. <p>Was wäre für dich positiv daran?</p>:Dass die Person sich ihren Gefühlen/Ängsten stellt;15. <p>Was wäre für dich positiv daran?</p>:Dass die Person wahrscheinlich reflektierter dadurch ist;15. <p>Was wäre für dich positiv daran?</p>:Dass die Person mutig ist, öffentlich darüber zu sprechen;15. <p>Was wäre für dich positiv daran?</p>:Dass die Person sich aktiv Hilfe sucht;15. <p>Was wäre für dich positiv daran?</p>:Die Person zeigt damit Stärke;15. <p>Was wäre für dich positiv daran?</p>:freetext;16. <p>Wie fühlst du dich dabei, anderen Menschen von dem Hilfsangebot, z.B. Psychotherapie oder deinen Therapieplänen, zu erzählen?</p>:Ich bin stolz darauf;16. <p>Wie fühlst du dich dabei, anderen Menschen von dem Hilfsangebot, z.B. Psychotherapie oder deinen Therapieplänen, zu erzählen?</p>:Ich schäme mich dafür;16. <p>Wie fühlst du dich dabei, anderen Menschen von dem Hilfsangebot, z.B. Psychotherapie oder deinen Therapieplänen, zu erzählen?</p>:Ich bin unsicher, wie anderen Menschen darauf reagieren;16. <p>Wie fühlst du dich dabei, anderen Menschen von dem Hilfsangebot, z.B. Psychotherapie oder deinen Therapieplänen, zu erzählen?</p>:freetext;"17. <p>Dies ist eine Kontrollfrage. Bitte gib ""Sonnenblume"" ein</p>"
812;f;55;2;Nordrhein-Westfalen;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Ledig / Single;1 Person;Einkommen Kategorie 2;Untere Sekundarstufe;Lichtenau;0;33165;DEU;Android;101;2023-09-29 15:36:17;1;3;Nein, nie;1;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;hilft nicht;5;1;1;1;1;1;Fast immer;1;-;-;-;-;-;-;-;-;3;1;0;0;0;0;-;-;-;-;-;-;-;-;-;-;sonnenblume
813;f;46;4;Bayern;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;In fester Partnerschaft;3 Personen;Einkommen Kategorie 4;Höhere Sekundarstufe;Karlstadt;0;97753;DEU;Android;127;2023-09-29 15:04:03;3;3;Ja, aber nur selten;4;Ja und nehme ich bereits in Anspruch/ habe es in Anspruch genommen;1;0;0;0;0;0;0;1;0;1;0;-;-;-;-;-;-;3;2;2;4;5;5;Fast immer;3;0;1;0;0;0;0;0;0;5;-;-;-;-;-;1;0;0;0;0;0;0;0;1;0;Sonnenblume
814;f;21;5;Berlin;Nicht erwerbstätig / Nicht-arbeitend;Min. ein Kind (<18) im Haushalt;In fester Partnerschaft;3 Personen;Einkommen Kategorie 2;Weniger als Grundschulbildung;Berlin;1;10827;DEU;iOS;140;2023-09-29 14:52:34;3;3;Ja, ab und zu;4;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;3;5;4;4;6;Fast immer;2;0;1;0;0;0;0;0;0;6;-;-;-;-;-;1;0;0;0;0;0;0;0;1;0;Sonnenblume
815;m;23;4;Bayern;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Ledig / Single;Mehr als 4 Personen;Einkommen Kategorie 6;Postsekundäre nicht-tertiäre Ausbildung;Pfatter;0;93102;DEU;Android;134;2023-10-02 07:29:16;3;3;Ja, aber nur selten;5;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;1;0;4;5;5;4;5;4;Fast immer;2;-;-;-;-;-;-;-;-;5;-;-;-;-;-;0;0;1;1;1;0;-;-;-;-;Sonnenblume
816;f;53;6;Sachsen-Anhalt;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Ledig / Single;1 Person;Einkommen Kategorie 2;Postsekundäre nicht-tertiäre Ausbildung;Halle (Saale);1;06110;DEU;Android;129;2023-09-29 15:39:31;2;3;Ja, ab und zu;5;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;3;3;5;5;5;Fast immer;2;0;0;1;0;0;0;0;0;4;-;-;-;-;-;1;0;0;0;0;0;0;0;1;0;Sonnenblume
817;f;38;7;Sachsen;Nicht erwerbstätig / Nicht-arbeitend;Min. ein Kind (<18) im Haushalt;In fester Partnerschaft;3 Personen;Einkommen Kategorie 3;Postsekundäre nicht-tertiäre Ausbildung;Leubsdorf, Sachsen;0;09573;DEU;iOS;121;2023-09-29 14:34:10;2;2;Ja, ab und zu;4;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;1;6;6;6;Fast immer;4;0;1;1;0;0;0;0;0;6;-;-;-;-;-;0;0;1;1;1;0;0;1;0;0;Sonnenblume
818;m;28;2;Nordrhein-Westfalen;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;2 Personen;Einkommen Kategorie 3;Postsekundäre nicht-tertiäre Ausbildung;Duisburg;1;47166;DEU;Android;202;2023-09-29 14:50:24;2;1;Nein, nie;3;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;2;5;6;4;Fast immer;3;1;0;0;0;0;0;0;0;3;0;1;0;0;0;-;-;-;-;-;-;0;1;1;0;Sonnenblume
819;f;31;3a;Rheinland-Pfalz;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;In fester Partnerschaft;4 Personen;Einkommen Kategorie 5;Untere Sekundarstufe;Bad Kreuznach;0;55545;DEU;Android;114;2023-09-29 14:34:00;3;3;Ja, aber nur selten;4;Ja und nehme ich bereits in Anspruch/ habe es in Anspruch genommen;1;0;0;0;0;0;0;0;0;0;0;-;-;-;-;-;-;3;2;4;5;4;5;Fast immer;2;0;1;1;0;0;0;0;0;6;-;-;-;-;-;1;1;0;0;0;0;1;0;0;0;Sonnenblume
820;f;26;1;Schleswig-Holstein;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Ledig / Single;3 Personen;Einkommen Kategorie 4;Bachelor oder ähnlicher Abschluss;Kiel;1;24109;DEU;iOS;119;2023-10-02 07:28:38;3;3;Ja, ab und zu;5;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;4;4;5;5;Fast immer;3;0;0;1;0;0;0;0;0;5;-;-;-;-;-;1;1;1;1;1;0;1;0;0;0;Sonnenblume
821;f;23;1;Niedersachsen;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;In fester Partnerschaft;1 Person;Einkommen Kategorie 1 (niedrigste);Postsekundäre nicht-tertiäre Ausbildung;Oldenburg (Oldenburg);0;26131;DEU;iOS;93;2023-10-02 07:49:50;3;1;Ja, ab und zu;4;Ja und nehme ich bereits in Anspruch/ habe es in Anspruch genommen;1;0;1;0;1;0;0;0;0;0;0;-;-;-;-;-;-;4;1;1;5;2;5;Fast immer;4;0;1;0;1;0;0;0;0;5;-;-;-;-;-;1;0;1;0;0;0;1;0;0;0;Sonnenblume
822;f;19;5;Berlin;SchülerIn / StudentIn / In der Ausbildung;Keine Kinder (<18) im Haushalt;In fester Partnerschaft;3 Personen;Einkommen Kategorie 4;Höhere Sekundarstufe;Berlin;1;10823;DEU;iOS;105;2023-10-02 07:25:59;4;2;Ja, ab und zu;6;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;6;6;6;6;6;Fast immer;3;0;1;0;0;0;0;0;0;6;-;-;-;-;-;1;1;0;1;0;0;1;0;0;0;Sonnenblume
823;f;21;4;Bayern;SchülerIn / StudentIn / In der Ausbildung;Keine Kinder (<18) im Haushalt;In fester Partnerschaft;3 Personen;Einkommen Kategorie 2;Höhere Sekundarstufe;Michelau in Oberfranken;0;96247;DEU;Android;100;2023-09-29 14:37:54;3;2;Ja, oft;6;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;3;5;5;6;6;Fast immer;4;0;0;1;0;1;0;0;0;6;-;-;-;-;-;1;1;1;1;1;0;0;0;1;0;Sonnenblume
824;m;45;4;Bayern;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;Mehr als 4 Personen;Einkommen Kategorie 8 (höchste);Master oder ähnlicher Abschluss;Aschaffenburg;0;63741;DEU;Android;107;2023-09-29 14:42:55;4;3;Ja, aber nur selten;5;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;6;2;5;6;6;Fast immer;3;0;1;1;0;0;0;0;0;5;-;-;-;-;-;1;1;1;0;0;0;0;0;1;0;Sonnenblume
825;m;20;3a;Rheinland-Pfalz;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;In fester Partnerschaft;3 Personen;Einkommen Kategorie 4;Untere Sekundarstufe;Dudenhofen;0;67373;DEU;iOS;59;2023-10-02 07:42:00;3;3;Ja, ab und zu;5;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;1;0;5;5;5;5;4;5;Fast immer;3;-;-;-;-;-;-;-;-;5;-;-;-;-;-;0;0;1;0;0;0;-;-;-;-;Sonnenblume
826;m;26;3a;Hessen;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Ledig / Single;3 Personen;Einkommen Kategorie 3;Höhere Sekundarstufe;Frankfurt am Main;1;65929;DEU;iOS;60;2023-09-29 14:50:38;3;4;Ja, aber nur selten;4;Ja und nehme ich bereits in Anspruch/ habe es in Anspruch genommen;1;1;0;0;1;1;0;0;0;0;0;-;-;-;-;-;-;5;3;4;3;4;5;Fast immer;3;0;0;1;0;0;0;0;0;5;-;-;-;-;-;0;0;1;0;0;0;0;1;0;0;Sonnenblume
827;m;33;7;Thueringen;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Ledig / Single;1 Person;Einkommen Kategorie 2;Postsekundäre nicht-tertiäre Ausbildung;Sonneberg;0;96515;DEU;Android;212;2023-10-02 07:32:10;3;3;Ja, aber nur selten;4;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;1;0;4;5;4;4;5;5;Fast immer;3;-;-;-;-;-;-;-;-;5;-;-;-;-;-;1;0;0;0;0;0;-;-;-;-;Sonnenblume
828;f;40;1;Bremen;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Ledig / Single;2 Personen;Einkommen Kategorie 2;Untere Sekundarstufe;Bremen;1;28329;DEU;Android;82;2023-09-29 14:56:34;4;4;Ja, aber nur selten;4;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;4;2;3;3;Fast immer;3;0;0;1;1;0;0;0;0;5;-;-;-;-;-;0;1;0;0;0;0;0;1;0;0;Sonnenblume
829;f;26;6;Mecklenburg-Vorpommern;Nicht erwerbstätig / Nicht-arbeitend;Keine Kinder (<18) im Haushalt;Ledig / Single;1 Person;Einkommen Kategorie 1 (niedrigste);Untere Sekundarstufe;Schwerin;0;19063;DEU;Android;91;2023-09-29 14:49:03;4;5;Ja, ab und zu;6;Ja und nehme ich bereits in Anspruch/ habe es in Anspruch genommen;0;0;0;0;0;0;0;1;0;0;0;-;-;-;-;-;-;6;1;1;6;1;6;Fast immer;4;0;0;1;0;0;0;0;0;6;-;-;-;-;-;0;0;0;1;0;0;1;1;0;0;Sonnenblume
830;f;34;1;Schleswig-Holstein;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Ledig / Single;3 Personen;Einkommen Kategorie 2;Höhere Sekundarstufe;Quern;0;24972;DEU;Android;151;2023-10-02 07:27:09;3;3;Ja, ab und zu;6;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;1;1;3;3;6;Fast immer;2;0;1;1;0;1;0;0;0;6;-;-;-;-;-;1;0;1;1;1;0;1;0;0;0;Sonnenblume
831;f;25;3b;Baden-Wuerttemberg;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;2 Personen;Einkommen Kategorie 1 (niedrigste);Untere Sekundarstufe;Aalen;0;73430;DEU;Android;176;2023-09-29 14:35:11;3;4;Ja, oft;6;Ja und nehme ich bereits in Anspruch/ habe es in Anspruch genommen;1;0;1;1;0;1;1;1;1;1;0;-;-;-;-;-;-;6;6;5;5;6;6;Fast immer;3;0;1;1;0;1;0;0;0;6;-;-;-;-;-;1;1;1;1;1;0;1;0;0;0;Sonnenblume
832;f;55;2;Nordrhein-Westfalen;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;3 Personen;Einkommen Kategorie 6;Bachelor oder ähnlicher Abschluss;Reichshof;0;51580;DEU;Android;169;2023-09-29 15:23:57;4;2;Ja, aber nur selten;6;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;3;2;2;4;Fast immer;3;0;1;1;0;1;0;0;0;6;-;-;-;-;-;1;1;1;1;1;0;0;0;1;0;Sonnenblume
833;m;58;1;Niedersachsen;Sonstige;Keine Kinder (<18) im Haushalt;In fester Partnerschaft;4 Personen;Einkommen Kategorie 4;Postsekundäre nicht-tertiäre Ausbildung;Gleichen;0;37130;DEU;Android;244;2023-09-29 15:34:48;3;4;Ja, oft;5;Ja und nehme ich bereits in Anspruch/ habe es in Anspruch genommen;0;0;0;0;0;0;0;1;0;1;0;-;-;-;-;-;-;3;4;4;4;4;4;Fast immer;2;1;0;0;0;0;0;0;0;3;0;1;0;0;0;-;-;-;-;-;-;0;1;0;0;Sonnenblume
834;f;18;7;Thueringen;SchülerIn / StudentIn / In der Ausbildung;Keine Kinder (<18) im Haushalt;Ledig / Single;2 Personen;Einkommen Kategorie 2;Höhere Sekundarstufe;Gera;0;07546;DEU;iOS;115;2023-09-29 14:49:07;3;2;Ja, aber nur selten;2;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;1;0;4;3;2;5;4;4;Fast immer;3;-;-;-;-;-;-;-;-;4;-;-;-;-;-;0;0;1;0;0;0;-;-;-;-;Sonnenblume
835;f;31;6;Brandenburg;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;In fester Partnerschaft;2 Personen;Einkommen Kategorie 4;Untere Sekundarstufe;Gross Behnitz;0;14641;DEU;Android;199;2023-09-29 14:50:29;2;2;Ja, aber nur selten;5;Ja und nehme ich bereits in Anspruch/ habe es in Anspruch genommen;1;1;1;0;0;0;0;1;0;1;0;-;-;-;-;-;-;3;2;2;5;4;6;Fast immer;4;0;1;0;0;0;0;0;0;6;-;-;-;-;-;1;1;1;1;1;0;1;0;0;0;Sonnenblume
836;f;55;2;Nordrhein-Westfalen;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Ledig / Single;1 Person;Einkommen Kategorie 2;Untere Sekundarstufe;Lichtenau;0;33165;DEU;Android;52;2023-09-29 15:39:26;1;3;Nein, nie;1;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;1;0;3;1;1;1;1;1;Fast immer;1;-;-;-;-;-;-;-;-;1;1;0;0;0;0;-;-;-;-;-;-;-;-;-;-;sonnenblume
837;f;56;2;Nordrhein-Westfalen;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;2 Personen;Einkommen Kategorie 5;Postsekundäre nicht-tertiäre Ausbildung;Greven;0;48268;DEU;Android;261;2023-09-29 15:31:15;3;2;Ja, aber nur selten;5;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;3;4;4;4;Fast immer;2;0;1;0;0;0;0;0;0;5;-;-;-;-;-;1;0;0;1;0;0;0;0;1;0;Sonnenblume
838;f;36;2;Nordrhein-Westfalen;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;4 Personen;Einkommen Kategorie 3;Bachelor oder ähnlicher Abschluss;Moenchengladbach;1;41238;DEU;iOS;87;2023-09-29 14:58:27;3;2;Ja, ab und zu;5;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;4;2;4;6;5;Fast immer;2;0;0;1;0;0;0;0;0;5;-;-;-;-;-;1;0;0;1;0;0;0;0;1;0;Sonnenblume
839;f;52;1;Niedersachsen;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;3 Personen;Einkommen Kategorie 5;Postsekundäre nicht-tertiäre Ausbildung;Hinte;0;26759;DEU;iOS;145;2023-09-29 14:34:25;4;2;Ja, aber nur selten;5;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;1;5;5;2;Fast immer;3;0;1;0;0;0;0;0;0;6;-;-;-;-;-;1;0;1;1;1;0;0;0;1;0;Sonnenblume
840;m;42;2;Nordrhein-Westfalen;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;In fester Partnerschaft;Mehr als 4 Personen;Einkommen Kategorie 4;Höhere Sekundarstufe;Kamen;0;59174;DEU;Android;225;2023-09-29 14:35:24;3;3;Ja, aber nur selten;6;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;4;4;4;6;Fast immer;3;0;1;1;0;0;0;0;0;6;-;-;-;-;-;1;0;1;1;1;0;1;0;0;0;Sonnenblume
841;f;25;1;Hamburg;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;In fester Partnerschaft;1 Person;Einkommen Kategorie 2;Bachelor oder ähnlicher Abschluss;Hamburg;1;22359;DEU;iOS;145;2023-09-29 14:33:52;4;2;Ja, oft;6;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;5;4;5;1;5;Fast immer;4;0;0;1;0;1;0;0;0;6;-;-;-;-;-;1;1;1;1;1;0;0;0;1;0;Sonnenblume
842;f;33;5;Berlin;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Ledig / Single;1 Person;Einkommen Kategorie 1 (niedrigste);Höhere Sekundarstufe;Berlin;1;10315;DEU;Android;171;2023-09-29 14:50:58;2;2;Nein, nie;4;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;fehlende Angebot in Deutsche Gebärdensprache;2;4;3;3;4;3;Fast immer;1;-;-;-;-;-;-;-;-;6;-;-;-;-;-;1;1;1;1;1;0;-;-;-;-;Sonnenblume
843;m;54;2;Nordrhein-Westfalen;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;In fester Partnerschaft;3 Personen;Einkommen Kategorie 2;Untere Sekundarstufe;Bielefeld;1;33647;DEU;Android;122;2023-09-29 14:34:45;1;2;Nein, nie;3;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;1;0;3;4;5;4;4;4;Fast immer;3;-;-;-;-;-;-;-;-;4;-;-;-;-;-;0;0;0;1;0;0;-;-;-;-;Sonnenblume
844;f;31;5;Berlin;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Ledig / Single;2 Personen;Einkommen Kategorie 3;Höhere Sekundarstufe;Berlin;1;10315;DEU;iOS;79;2023-09-29 14:40:20;4;3;Ja, ab und zu;5;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;1;0;5;4;2;2;2;2;Fast immer;2;-;-;-;-;-;-;-;-;5;-;-;-;-;-;0;0;0;1;0;0;-;-;-;-;Sonnenblume
845;m;38;3a;Rheinland-Pfalz;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;2 Personen;Einkommen Kategorie 5;Postsekundäre nicht-tertiäre Ausbildung;Bad Marienberg;0;56470;DEU;iOS;86;2023-09-29 14:52:01;3;3;Ja, aber nur selten;4;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;3;2;3;3;Fast immer;3;0;1;0;0;0;0;0;0;4;-;-;-;-;-;0;0;1;0;0;0;0;1;1;0;Sonnenblume
